2026-02-15, 19:41:44.171167, 750000000, 755000000, 1666666.67, 12, -66.47, -68.44, -63.52
2026-02-15, 19:41:44.171167, 760000000, 765000000, 1666666.67, 12, -67.33, -67.45, -66.73
2026-02-15, 19:41:44.171167, 755000000, 760000000, 1666666.67, 12, -63.15, -62.24, -56.46
2026-02-15, 19:41:44.171167, 765000000, 770000000, 1666666.67, 12, -56.46, -62.24, -63.15
2026-02-15, 19:41:44.171167, 770000000, 775000000, 1666666.67, 12, -65.87, -61.46, -76.07
2026-02-15, 19:41:44.171167, 780000000, 785000000, 1666666.67, 12, -67.96, -62.03, -65.29
2026-02-15, 19:41:44.171167, 775000000, 780000000, 1666666.67, 12, -57.77, -57.80, -54.24
2026-02-15, 19:41:44.171167, 785000000, 790000000, 1666666.67, 12, -57.31, -65.70, -68.70
2026-02-15, 19:41:44.171167, 790000000, 795000000, 1666666.67, 12, -57.23, -62.93, -70.11
2026-02-15, 19:41:44.171167, 800000000, 805000000, 1666666.67, 12, -64.29, -65.40, -59.22
2026-02-15, 19:41:44.171167, 795000000, 800000000, 1666666.67, 12, -63.06, -67.37, -70.84
2026-02-15, 19:41:44.171167, 805000000, 810000000, 1666666.67, 12, -66.78, -58.30, -64.54
2026-02-15, 19:41:44.171167, 810000000, 815000000, 1666666.67, 12, -59.71, -64.64, -64.34
2026-02-15, 19:41:44.171167, 820000000, 825000000, 1666666.67, 12, -63.75, -63.89, -72.48
2026-02-15, 19:41:44.171167, 815000000, 820000000, 1666666.67, 12, -67.17, -62.32, -58.19
2026-02-15, 19:41:44.171167, 825000000, 830000000, 1666666.67, 12, -57.54, -60.67, -62.59
2026-02-15, 19:41:44.171167, 830000000, 835000000, 1666666.67, 12, -65.47, -65.00, -61.70
2026-02-15, 19:41:44.171167, 840000000, 845000000, 1666666.67, 12, -64.37, -64.25, -65.47
2026-02-15, 19:41:44.171167, 835000000, 840000000, 1666666.67, 12, -67.47, -77.24, -74.63
2026-02-15, 19:41:44.171167, 845000000, 850000000, 1666666.67, 12, -69.64, -71.54, -85.72
2026-02-15, 19:41:44.171167, 850000000, 855000000, 1666666.67, 12, -65.53, -69.61, -67.77
2026-02-15, 19:41:44.171167, 860000000, 865000000, 1666666.67, 12, -71.57, -71.97, -65.16
2026-02-15, 19:41:44.171167, 855000000, 860000000, 1666666.67, 12, -63.31, -66.97, -71.31
2026-02-15, 19:41:44.171167, 865000000, 870000000, 1666666.67, 12, -64.81, -66.79, -63.84
2026-02-15, 19:41:44.171167, 870000000, 875000000, 1666666.67, 12, -72.29, -59.65, -69.62
2026-02-15, 19:41:44.171167, 880000000, 885000000, 1666666.67, 12, -64.63, -60.23, -71.48
2026-02-15, 19:41:44.171167, 875000000, 880000000, 1666666.67, 12, -73.67, -61.06, -58.64
2026-02-15, 19:41:44.171167, 885000000, 890000000, 1666666.67, 12, -63.67, -62.02, -60.45
2026-02-15, 19:41:44.171167, 890000000, 895000000, 1666666.67, 12, -68.21, -66.05, -69.76
2026-02-15, 19:41:44.171167, 900000000, 905000000, 1666666.67, 12, -80.92, -66.93, -67.55
2026-02-15, 19:41:44.171167, 895000000, 900000000, 1666666.67, 12, -70.62, -67.96, -79.85
2026-02-15, 19:41:44.171167, 905000000, 910000000, 1666666.67, 12, -72.37, -66.40, -71.28
2026-02-15, 19:41:44.190826, 910000000, 915000000, 1666666.67, 12, -60.57, -65.24, -65.00
2026-02-15, 19:41:44.190826, 920000000, 925000000, 1666666.67, 12, -70.05, -63.97, -60.72
2026-02-15, 19:41:44.190826, 915000000, 920000000, 1666666.67, 12, -63.64, -64.88, -59.77
2026-02-15, 19:41:44.190826, 925000000, 930000000, 1666666.67, 12, -60.39, -63.88, -64.09
2026-02-15, 19:41:44.190826, 930000000, 935000000, 1666666.67, 12, -61.73, -61.83, -63.81
2026-02-15, 19:41:44.190826, 940000000, 945000000, 1666666.67, 12, -58.65, -62.98, -67.91
2026-02-15, 19:41:44.190826, 935000000, 940000000, 1666666.67, 12, -63.49, -69.37, -69.52
2026-02-15, 19:41:44.190826, 945000000, 950000000, 1666666.67, 12, -68.85, -64.07, -60.81
2026-02-15, 19:41:44.190826, 950000000, 955000000, 1666666.67, 12, -84.31, -77.24, -67.65
2026-02-15, 19:41:44.190826, 960000000, 965000000, 1666666.67, 12, -67.65, -77.24, -84.31
2026-02-15, 19:41:44.190826, 955000000, 960000000, 1666666.67, 12, -65.60, -63.36, -71.29
2026-02-15, 19:41:44.190826, 965000000, 970000000, 1666666.67, 12, -72.61, -71.94, -71.68
2026-02-15, 19:41:44.190826, 970000000, 975000000, 1666666.67, 12, -67.55, -66.93, -80.92
2026-02-15, 19:41:44.190826, 980000000, 985000000, 1666666.67, 12, -69.76, -66.05, -68.21
2026-02-15, 19:41:44.190826, 975000000, 980000000, 1666666.67, 12, -66.24, -69.02, -66.93
2026-02-15, 19:41:44.190826, 985000000, 990000000, 1666666.67, 12, -71.08, -71.35, -65.81
2026-02-15, 19:41:44.190826, 990000000, 995000000, 1666666.67, 12, -63.29, -65.70, -59.60
2026-02-15, 19:41:44.190826, 1000000000, 1005000000, 1666666.67, 12, -60.32, -64.59, -63.70
2026-02-15, 19:41:44.190826, 995000000, 1000000000, 1666666.67, 12, -65.04, -63.00, -70.55
2026-02-15, 19:41:44.190826, 1005000000, 1010000000, 1666666.67, 12, -70.56, -66.79, -68.58
2026-02-15, 19:41:44.190826, 1010000000, 1015000000, 1666666.67, 12, -69.93, -75.55, -62.27
2026-02-15, 19:41:44.190826, 1020000000, 1025000000, 1666666.67, 12, -56.06, -58.37, -58.05
2026-02-15, 19:41:44.190826, 1015000000, 1020000000, 1666666.67, 12, -64.21, -76.15, -61.00
2026-02-15, 19:41:44.190826, 1025000000, 1030000000, 1666666.67, 12, -62.77, -72.45, -64.42
2026-02-15, 19:41:44.190826, 1030000000, 1035000000, 1666666.67, 12, -60.16, -61.64, -64.69
2026-02-15, 19:41:44.190826, 1040000000, 1045000000, 1666666.67, 12, -66.57, -60.80, -60.41
2026-02-15, 19:41:44.190826, 1035000000, 1040000000, 1666666.67, 12, -65.15, -73.29, -62.44
2026-02-15, 19:41:44.190826, 1045000000, 1050000000, 1666666.67, 12, -60.64, -76.86, -64.90
2026-02-15, 19:41:44.190826, 1050000000, 1055000000, 1666666.67, 12, -66.91, -62.04, -64.47
2026-02-15, 19:41:44.190826, 1060000000, 1065000000, 1666666.67, 12, -61.32, -62.18, -67.48
2026-02-15, 19:41:44.190826, 1055000000, 1060000000, 1666666.67, 12, -65.47, -64.25, -64.37
2026-02-15, 19:41:44.190826, 1065000000, 1070000000, 1666666.67, 12, -61.70, -65.00, -65.47
2026-02-15, 19:41:44.210482, 1070000000, 1075000000, 1666666.67, 12, -83.58, -75.55, -66.67
2026-02-15, 19:41:44.210482, 1080000000, 1085000000, 1666666.67, 12, -68.73, -80.54, -83.58
2026-02-15, 19:41:44.210482, 1075000000, 1080000000, 1666666.67, 12, -65.08, -77.82, -59.92
2026-02-15, 19:41:44.210482, 1085000000, 1090000000, 1666666.67, 12, -60.45, -83.63, -64.52
2026-02-15, 19:41:44.210482, 1090000000, 1095000000, 1666666.67, 12, -66.35, -64.26, -62.19
2026-02-15, 19:41:44.210482, 1100000000, 1105000000, 1666666.67, 12, -64.94, -63.55, -66.35
2026-02-15, 19:41:44.210482, 1095000000, 1100000000, 1666666.67, 12, -71.03, -64.93, -66.56
2026-02-15, 19:41:44.210482, 1105000000, 1110000000, 1666666.67, 12, -62.97, -63.88, -70.03
2026-02-15, 19:41:44.210482, 1110000000, 1115000000, 1666666.67, 12, -65.64, -63.55, -74.17
2026-02-15, 19:41:44.210482, 1120000000, 1125000000, 1666666.67, 12, -60.53, -66.15, -65.64
2026-02-15, 19:41:44.210482, 1115000000, 1120000000, 1666666.67, 12, -83.58, -80.54, -68.73
2026-02-15, 19:41:44.210482, 1125000000, 1130000000, 1666666.67, 12, -66.67, -75.55, -83.58
2026-02-15, 19:41:44.210482, 1130000000, 1135000000, 1666666.67, 12, -63.29, -65.70, -59.60
2026-02-15, 19:41:44.210482, 1140000000, 1145000000, 1666666.67, 12, -60.32, -64.59, -63.70
2026-02-15, 19:41:44.210482, 1135000000, 1140000000, 1666666.67, 12, -68.25, -69.94, -69.92
2026-02-15, 19:41:44.210482, 1145000000, 1150000000, 1666666.67, 12, -64.50, -66.11, -68.48
2026-02-15, 19:41:44.210482, 1150000000, 1155000000, 1666666.67, 12, -67.47, -77.24, -74.63
2026-02-15, 19:41:44.210482, 1160000000, 1165000000, 1666666.67, 12, -69.64, -71.54, -85.72
2026-02-15, 19:41:44.210482, 1155000000, 1160000000, 1666666.67, 12, -58.87, -58.76, -54.75
2026-02-15, 19:41:44.210482, 1165000000, 1170000000, 1666666.67, 12, -59.08, -68.82, -65.40
2026-02-15, 19:41:44.210482, 1170000000, 1175000000, 1666666.67, 12, -63.64, -65.76, -59.41
2026-02-15, 19:41:44.210482, 1180000000, 1185000000, 1666666.67, 12, -60.21, -64.72, -64.09
2026-02-15, 19:41:44.210482, 1175000000, 1180000000, 1666666.67, 12, -68.44, -64.16, -71.60
2026-02-15, 19:41:44.210482, 1185000000, 1190000000, 1666666.67, 12, -70.17, -64.09, -68.44
2026-02-15, 19:41:44.210482, 1190000000, 1195000000, 1666666.67, 12, -68.65, -69.53, -61.69
2026-02-15, 19:41:44.210482, 1200000000, 1205000000, 1666666.67, 12, -62.73, -56.06, -61.22
2026-02-15, 19:41:44.210482, 1195000000, 1200000000, 1666666.67, 12, -65.06, -62.27, -61.41
2026-02-15, 19:41:44.210482, 1205000000, 1210000000, 1666666.67, 12, -60.15, -63.03, -64.66
2026-02-15, 19:41:44.210482, 1210000000, 1215000000, 1666666.67, 12, -84.31, -77.24, -67.65
2026-02-15, 19:41:44.210482, 1220000000, 1225000000, 1666666.67, 12, -67.65, -77.24, -84.31
2026-02-15, 19:41:44.210482, 1215000000, 1220000000, 1666666.67, 12, -66.74, -62.63, -60.82
2026-02-15, 19:41:44.210482, 1225000000, 1230000000, 1666666.67, 12, -63.75, -62.52, -66.26
2026-02-15, 19:41:44.230158, 1230000000, 1235000000, 1666666.67, 12, -63.81, -64.98, -60.28
2026-02-15, 19:41:44.230158, 1240000000, 1245000000, 1666666.67, 12, -53.80, -64.78, -63.81
2026-02-15, 19:41:44.230158, 1235000000, 1240000000, 1666666.67, 12, -64.52, -83.63, -60.45
2026-02-15, 19:41:44.230158, 1245000000, 1250000000, 1666666.67, 12, -59.92, -77.82, -65.08
2026-02-15, 19:41:44.230158, 1250000000, 1255000000, 1666666.67, 12, -68.44, -67.15, -84.70
2026-02-15, 19:41:44.230158, 1260000000, 1265000000, 1666666.67, 12, -69.37, -65.89, -67.33
2026-02-15, 19:41:44.230158, 1255000000, 1260000000, 1666666.67, 12, -59.83, -61.35, -68.73
2026-02-15, 19:41:44.230158, 1265000000, 1270000000, 1666666.67, 12, -66.67, -60.64, -59.83
2026-02-15, 19:41:44.230158, 1270000000, 1275000000, 1666666.67, 12, -63.15, -62.24, -56.46
2026-02-15, 19:41:44.230158, 1280000000, 1285000000, 1666666.67, 12, -56.46, -62.24, -63.15
2026-02-15, 19:41:44.230158, 1275000000, 1280000000, 1666666.67, 12, -72.42, -74.99, -72.71
